customer_id,total_spent,avg_spent,purchase_count,recency,purchase_frequency,avg_days_between_purchases,unique_categories,unique_products,month_diversity,avg_purchase_hour,customer_gender,gender_male
CUST3941,5812,2906.0,2,71,0.003929273084479371,509.0,2,2,2,7.5,Male,1
CUST2901,3775,3775.0,1,905,1.0,0.0,1,1,1,10.0,Female,0
CUST6538,44651,8930.2,5,76,0.004266211604095563,293.0,2,3,4,15.4,Female,0
CUST0204,39002,19501.0,2,29,0.0018214936247723133,1098.0,1,2,1,6.0,Male,1
CUST3828,29179,7294.75,4,110,0.0041928721174004195,318.0,2,3,3,14.5,Female,0
CUST6954,51732,7390.285714285715,7,143,0.006289308176100629,185.5,2,6,4,11.857142857142858,Male,1
CUST2820,31118,7779.5,4,762,0.011799410029498525,113.0,1,3,3,11.25,Female,0
CUST8861,25427,8475.666666666666,3,960,0.009933774834437087,151.0,2,3,3,12.0,Female,0
CUST0435,14732,7366.0,2,27,0.010416666666666666,192.0,1,2,2,8.0,Female,0
CUST4174,21469,7156.333333333333,3,156,0.002849002849002849,526.5,1,3,2,6.0,Female,0
CUST8923,17745,8872.5,2,40,0.0056179775280898875,356.0,2,2,2,8.0,Female,0
CUST5400,30056,10018.666666666666,3,387,0.0035587188612099642,421.5,2,2,2,19.0,Female,0
CUST1371,14812,3703.0,4,330,0.005427408412483039,245.66666666666666,2,4,4,17.75,Male,1
CUST4621,29756,7439.0,4,155,0.0036068530207394047,369.6666666666667,2,3,2,11.5,Male,1
CUST1329,17395,17395.0,1,446,1.0,0.0,1,1,1,5.0,Male,1
CUST4902,10152,5076.0,2,500,0.007220216606498195,277.0,2,2,2,12.5,Male,1
CUST7060,28094,9364.666666666666,3,435,0.0036407766990291263,412.0,2,3,3,14.0,Male,1
CUST4592,53394,13348.5,4,320,0.007326007326007326,182.0,2,3,4,13.0,Male,1
CUST5380,35012,11670.666666666666,3,534,0.3,5.0,2,3,1,7.0,Male,1
CUST3210,38671,12890.333333333334,3,232,0.002973240832507433,504.5,1,2,3,12.666666666666666,Female,0
CUST6882,43806,10951.5,4,81,0.0033030553261767133,403.6666666666667,2,3,4,13.25,Female,0
CUST9015,34408,8602.0,4,193,0.004932182490752158,270.3333333333333,2,2,3,4.75,Female,0
CUST8785,37336,18668.0,2,62,0.0025380710659898475,788.0,2,2,2,14.0,Female,0
CUST4306,21716,10858.0,2,426,0.002355712603062426,849.0,1,2,2,12.0,Female,0
CUST0562,7762,3881.0,2,59,0.006756756756756757,296.0,1,2,2,16.5,Female,0
CUST6236,39400,7880.0,5,152,0.004690431519699813,266.5,2,3,4,6.2,Male,1
CUST1512,29795,7448.75,4,238,0.003980099502487562,335.0,2,4,3,9.75,Female,0
CUST7716,51885,17295.0,3,168,0.0054446460980036296,275.5,1,3,3,10.333333333333334,Female,0
CUST3760,55968,11193.6,5,534,0.008445945945945946,148.0,2,5,5,14.0,Female,0
CUST9444,41705,20852.5,2,1042,0.019801980198019802,101.0,2,2,2,4.0,Female,0
CUST9687,13265,6632.5,2,445,0.0044943820224719105,445.0,2,2,2,19.5,Female,0
CUST0225,10053,5026.5,2,675,0.0032310177705977385,619.0,2,2,2,12.0,Male,1
CUST7047,21378,10689.0,2,318,0.010471204188481676,191.0,2,2,2,13.0,Female,0
CUST9344,61239,10206.5,6,45,0.005791505791505791,207.2,2,4,6,12.666666666666666,Female,0
CUST8241,23949,7983.0,3,683,0.006160164271047228,243.5,2,3,3,14.0,Female,0
CUST9897,28758,14379.0,2,291,0.00966183574879227,207.0,2,2,2,14.5,Female,0
CUST2496,35096,11698.666666666666,3,20,0.005747126436781609,261.0,1,2,3,13.666666666666666,Female,0
CUST2598,19350,9675.0,2,312,0.005917159763313609,338.0,1,1,2,11.0,Male,1
CUST7177,39740,13246.666666666666,3,230,0.00425531914893617,352.5,2,2,3,9.333333333333334,Female,0
CUST5026,18673,4668.25,4,558,0.011267605633802818,118.33333333333333,2,4,3,7.5,Female,0
CUST0566,56913,11382.6,5,204,0.005813953488372093,215.0,2,4,4,11.4,Female,0
CUST4368,24728,8242.666666666666,3,461,0.007042253521126761,213.0,2,3,2,11.0,Female,0
CUST7703,12882,12882.0,1,781,1.0,0.0,1,1,1,23.0,Male,1
CUST3652,14576,14576.0,1,529,1.0,0.0,1,1,1,3.0,Male,1
CUST1105,62934,12586.8,5,56,0.006993006993006993,178.75,2,4,4,5.6,Male,1
CUST8243,7214,3607.0,2,240,0.002430133657351154,823.0,2,2,2,17.5,Female,0
CUST2673,26461,8820.333333333334,3,215,0.0069767441860465115,215.0,2,3,3,14.0,Male,1
CUST9774,30982,10327.333333333334,3,437,0.006097560975609756,246.0,2,3,3,10.0,Male,1
CUST7719,55921,7988.714285714285,7,1,0.007276507276507277,160.33333333333334,2,6,6,8.0,Female,0
CUST3016,21721,5430.25,4,195,0.004077471967380225,327.0,2,3,4,4.75,Female,0
CUST1838,3783,3783.0,1,1077,1.0,0.0,1,1,1,22.0,Female,0
CUST7681,38060,12686.666666666666,3,90,0.0026785714285714286,560.0,2,3,2,13.0,Female,0
CUST5777,22795,7598.333333333333,3,801,0.008379888268156424,179.0,1,2,2,16.333333333333332,Male,1
CUST5685,1356,1356.0,1,666,1.0,0.0,1,1,1,14.0,Female,0
CUST7198,19559,6519.666666666667,3,370,0.061224489795918366,24.5,2,3,2,9.666666666666666,Female,0
CUST2813,55722,11144.4,5,666,0.013623978201634877,91.75,2,5,3,6.4,Female,0
CUST0783,26937,8979.0,3,300,0.003260869565217391,460.0,2,2,3,12.0,Female,0
CUST5446,22698,5674.5,4,195,0.003616636528028933,368.6666666666667,1,3,3,8.5,Female,0
CUST3701,6299,3149.5,2,70,0.0041753653444676405,479.0,2,2,2,10.0,Female,0
CUST0902,27500,13750.0,2,636,0.007751937984496124,258.0,2,2,2,21.5,Male,1
CUST8815,15120,7560.0,2,879,0.05555555555555555,36.0,1,1,2,21.5,Male,1
CUST9512,4300,4300.0,1,1211,1.0,0.0,1,1,1,18.0,Female,0
CUST9677,30537,15268.5,2,520,0.0049261083743842365,406.0,1,2,2,16.5,Male,1
CUST2736,19132,9566.0,2,45,0.005555555555555556,360.0,1,2,1,12.5,Male,1
CUST8058,17108,5702.666666666667,3,44,0.002617801047120419,573.0,2,2,3,7.333333333333333,Male,1
CUST1713,12834,6417.0,2,301,0.006666666666666667,300.0,1,2,2,8.0,Male,1
CUST3816,21467,5366.75,4,24,0.003676470588235294,362.6666666666667,2,2,3,8.0,Male,1
CUST4776,20544,10272.0,2,821,0.006060606060606061,330.0,2,2,2,18.0,Female,0
CUST9154,5804,2902.0,2,74,1.0,2.0,2,2,1,12.5,Male,1
CUST4882,16448,5482.666666666667,3,0,0.0030241935483870967,496.0,2,3,2,12.333333333333334,Female,0
CUST5813,26605,13302.5,2,718,0.007936507936507936,252.0,1,2,2,17.0,Male,1
CUST8866,44368,11092.0,4,259,0.004232804232804233,315.0,1,3,4,7.5,Male,1
CUST8812,42846,10711.5,4,893,0.0136986301369863,97.33333333333333,1,2,4,8.75,Female,0
CUST8668,15288,7644.0,2,723,0.009523809523809525,210.0,1,1,2,14.0,Female,0
CUST3348,29163,7290.75,4,72,0.003246753246753247,410.6666666666667,2,3,3,8.5,Female,0
CUST0128,16074,5358.0,3,270,0.005504587155963303,272.5,1,2,3,10.0,Female,0
CUST9034,9651,3217.0,3,313,0.003367003367003367,445.5,2,3,3,11.666666666666666,Female,0
CUST6635,17968,5989.333333333333,3,100,0.005628517823639775,266.5,2,3,3,14.666666666666666,Female,0
CUST6134,12666,6333.0,2,180,0.011428571428571429,175.0,1,2,2,11.0,Male,1
CUST2096,13524,13524.0,1,922,1.0,0.0,1,1,1,7.0,Female,0
CUST9841,30106,6021.2,5,90,0.0044964028776978415,278.0,2,4,4,11.6,Male,1
CUST4503,17988,5996.0,3,494,0.003942181340341655,380.5,2,3,3,6.666666666666667,Female,0
CUST4317,22105,7368.333333333333,3,893,0.11538461538461539,13.0,2,3,2,9.333333333333334,Male,1
CUST0607,32467,16233.5,2,161,0.004484304932735426,446.0,1,2,2,10.5,Female,0
CUST8115,29300,9766.666666666666,3,476,0.008746355685131196,171.5,2,2,2,16.0,Male,1
CUST9356,32818,10939.333333333334,3,463,0.031914893617021274,47.0,2,3,3,16.0,Male,1
CUST6165,36515,9128.75,4,70,0.003875968992248062,344.0,2,3,4,14.75,Male,1
CUST6293,12536,4178.666666666667,3,124,0.005415162454873646,277.0,1,2,3,8.666666666666666,Male,1
CUST5276,35140,8785.0,4,384,0.011049723756906077,120.66666666666667,2,4,3,17.25,Male,1
CUST0457,22146,11073.0,2,481,0.02,100.0,1,2,2,1.0,Male,1
CUST2265,41563,10390.75,4,344,0.006015037593984963,221.66666666666666,2,4,3,18.0,Male,1
CUST0259,46653,11663.25,4,119,0.006172839506172839,216.0,2,3,4,14.5,Female,0
CUST2731,30944,10314.666666666666,3,274,0.005136986301369863,292.0,2,3,3,17.333333333333332,Male,1
CUST2282,50268,16756.0,3,624,0.007042253521126761,213.0,2,3,3,6.333333333333333,Male,1
CUST2234,12292,6146.0,2,643,0.0043859649122807015,456.0,1,2,2,2.5,Male,1
CUST1803,40446,13482.0,3,670,0.005504587155963303,272.5,2,3,3,7.333333333333333,Female,0
CUST6551,14860,7430.0,2,13,0.0039447731755424065,507.0,1,2,2,17.0,Female,0
CUST3860,18970,9485.0,2,135,0.0035211267605633804,568.0,2,2,2,19.0,Male,1
CUST1314,17554,8777.0,2,265,0.005128205128205128,390.0,1,2,2,5.0,Male,1
CUST9362,56666,8095.142857142857,7,11,0.005737704918032787,203.33333333333334,2,5,4,7.714285714285714,Female,0
CUST0482,34538,8634.5,4,37,0.004842615012106538,275.3333333333333,2,4,3,11.5,Female,0
CUST8515,70090,10012.857142857143,7,279,0.00760043431053203,153.5,2,6,6,15.714285714285714,Male,1
CUST4429,15168,7584.0,2,628,0.0029542097488921715,677.0,1,1,2,19.0,Female,0
CUST1223,21848,7282.666666666667,3,0,0.0047694753577106515,314.5,2,2,3,9.0,Male,1
CUST9408,55651,11130.2,5,117,0.006702412868632708,186.5,1,2,4,14.6,Male,1
CUST7236,27167,6791.75,4,493,0.008948545861297539,149.0,2,3,3,13.25,Male,1
CUST1112,26813,6703.25,4,111,0.003663003663003663,364.0,1,3,2,18.5,Female,0
CUST5959,28329,7082.25,4,23,0.006611570247933884,201.66666666666666,2,4,4,15.25,Male,1
CUST7820,26750,8916.666666666666,3,964,0.00949367088607595,158.0,2,3,3,12.0,Female,0
CUST2604,1466,1466.0,1,1022,1.0,0.0,1,1,1,3.0,Female,0
CUST4943,8321,4160.5,2,317,0.00291970802919708,685.0,1,1,2,1.0,Female,0
CUST2358,7665,7665.0,1,584,1.0,0.0,1,1,1,21.0,Female,0
CUST1528,18525,18525.0,1,1073,1.0,0.0,1,1,1,17.0,Male,1
CUST6627,11865,11865.0,1,1300,1.0,0.0,1,1,1,13.0,Female,0
CUST5505,30734,10244.666666666666,3,202,0.0035087719298245615,427.5,2,2,2,3.0,Female,0
CUST1301,9301,4650.5,2,262,0.125,16.0,2,2,2,10.0,Male,1
CUST0099,35756,8939.0,4,150,0.0037629350893697085,354.3333333333333,2,3,4,13.75,Female,0
CUST5456,22575,11287.5,2,526,0.014184397163120567,141.0,2,2,2,11.0,Male,1
CUST4729,5704,5704.0,1,816,1.0,0.0,1,1,1,20.0,Female,0
CUST3504,28384,7096.0,4,179,0.004424778761061947,301.3333333333333,2,3,4,13.5,Female,0
CUST9945,34121,11373.666666666666,3,55,0.004477611940298508,335.0,2,3,3,9.666666666666666,Female,0
CUST8502,17286,8643.0,2,661,0.0035650623885918,561.0,2,2,2,21.0,Male,1
CUST6101,16362,8181.0,2,207,0.005847953216374269,342.0,1,2,1,8.5,Female,0
CUST3397,56793,11358.6,5,237,0.004897159647404506,255.25,2,3,4,13.6,Female,0
CUST9110,11511,5755.5,2,89,0.0021321961620469083,938.0,1,2,2,11.5,Male,1
CUST1677,15899,3974.75,4,378,0.004801920768307323,277.6666666666667,1,3,4,6.0,Male,1
CUST2270,20529,10264.5,2,539,0.01098901098901099,182.0,1,2,2,18.5,Female,0
CUST2899,11676,11676.0,1,305,1.0,0.0,1,1,1,22.0,Male,1
CUST2009,7353,3676.5,2,763,0.03225806451612903,62.0,1,2,2,13.0,Male,1
CUST8925,31922,15961.0,2,101,0.011834319526627219,169.0,2,2,2,14.0,Female,0
CUST0135,21120,5280.0,4,93,0.0036798528058877645,362.3333333333333,2,3,4,18.5,Male,1
CUST4448,2085,2085.0,1,1083,1.0,0.0,1,1,1,6.0,Female,0
CUST4121,18520,6173.333333333333,3,583,0.013100436681222707,114.5,2,2,3,12.333333333333334,Male,1
CUST6832,18630,6210.0,3,510,0.0047169811320754715,318.0,1,2,3,10.333333333333334,Male,1
CUST1727,37651,7530.2,5,161,0.0044603033006244425,280.25,2,4,4,16.6,Female,0
CUST3895,46980,9396.0,5,254,0.0068212824010914054,183.25,2,2,3,14.8,Male,1
CUST9672,40690,6781.666666666667,6,296,0.007361963190184049,163.0,2,5,3,11.166666666666666,Male,1
CUST8612,7784,2594.6666666666665,3,309,0.003816793893129771,393.0,2,3,3,13.333333333333334,Female,0
CUST5880,31216,7804.0,4,445,0.0076045627376425855,175.33333333333334,2,4,3,11.25,Female,0
CUST8927,47021,11755.25,4,557,0.008247422680412371,242.5,2,3,3,13.0,Male,1
CUST4328,77840,11120.0,7,60,0.00590717299578059,197.5,2,4,3,15.714285714285714,Female,0
CUST0859,1102,1102.0,1,1010,1.0,0.0,1,1,1,0.0,Male,1
CUST9479,33892,8473.0,4,850,0.0113314447592068,117.66666666666667,1,2,3,13.5,Male,1
CUST1735,16164,8082.0,2,590,0.003616636528028933,553.0,1,2,2,10.0,Male,1
CUST1283,10408,5204.0,2,97,0.0035026269702276708,571.0,2,2,2,7.5,Male,1
CUST0306,23330,7776.666666666667,3,697,0.005555555555555556,270.0,1,2,3,6.333333333333333,Male,1
CUST1270,34608,11536.0,3,5,0.004991680532445923,300.5,2,3,2,14.0,Female,0
CUST2380,2040,2040.0,1,670,1.0,0.0,1,1,1,21.0,Female,0
CUST1979,4688,4688.0,1,969,1.0,0.0,1,1,1,22.0,Female,0
CUST8649,9591,4795.5,2,811,0.0041753653444676405,479.0,2,2,2,7.0,Male,1
CUST0277,28578,14289.0,2,257,0.0033444816053511705,598.0,2,2,2,7.5,Male,1
CUST6738,16852,5617.333333333333,3,252,0.004178272980501393,359.0,2,2,2,9.0,Female,0
CUST0292,30630,10210.0,3,771,0.007518796992481203,199.5,2,3,3,13.0,Female,0
CUST0123,10870,10870.0,1,557,1.0,0.0,1,1,1,2.0,Female,0
CUST7311,37062,12354.0,3,288,0.005836575875486381,257.0,2,3,3,14.666666666666666,Male,1
CUST0939,9148,9148.0,1,439,1.0,0.0,1,1,1,22.0,Male,1
CUST5879,21900,21900.0,1,676,1.0,0.0,1,1,1,18.0,Male,1
CUST8390,15620,15620.0,1,752,1.0,0.0,1,1,1,1.0,Female,0
CUST4125,27178,13589.0,2,783,0.005063291139240506,395.0,1,1,2,6.5,Male,1
CUST7951,16860,8430.0,2,611,0.004056795131845842,493.0,1,2,2,12.5,Male,1
CUST0896,10353,3451.0,3,17,0.0029498525073746312,508.5,2,2,2,11.666666666666666,Male,1
CUST1194,34603,11534.333333333334,3,358,0.0033482142857142855,448.0,2,2,3,10.333333333333334,Male,1
CUST2951,16261,8130.5,2,797,0.010050251256281407,199.0,2,2,2,9.5,Male,1
CUST5426,10206,5103.0,2,70,0.0056179775280898875,356.0,2,2,2,20.0,Female,0
CUST0014,18501,6167.0,3,68,0.0038461538461538464,390.0,1,2,3,4.666666666666667,Male,1
CUST7954,34132,17066.0,2,633,0.2857142857142857,7.0,2,2,2,9.5,Male,1
CUST3192,23212,7737.333333333333,3,569,0.007537688442211055,199.0,2,3,3,14.0,Female,0
CUST8184,53526,13381.5,4,563,0.008146639511201629,163.66666666666666,1,4,4,8.25,Male,1
CUST7107,21241,7080.333333333333,3,935,0.008670520231213872,173.0,1,3,2,10.666666666666666,Female,0
CUST1133,49825,7117.857142857143,7,27,0.006183745583038869,188.66666666666666,2,4,5,14.857142857142858,Female,0
CUST7007,33182,5530.333333333333,6,18,0.005870841487279843,204.4,2,5,4,8.666666666666666,Male,1
CUST1440,19715,19715.0,1,318,1.0,0.0,1,1,1,16.0,Female,0
CUST0605,34018,8504.5,4,253,0.010050251256281407,132.66666666666666,2,4,3,11.5,Male,1
CUST5169,52466,10493.2,5,283,0.006443298969072165,194.0,2,4,3,8.8,Male,1
CUST1147,41209,10302.25,4,552,0.0054869684499314125,243.0,2,3,3,5.25,Female,0
CUST1032,14195,4731.666666666667,3,561,0.004178272980501393,359.0,2,3,2,13.333333333333334,Female,0
CUST7227,55169,11033.8,5,108,0.005341880341880342,312.0,2,5,4,8.8,Male,1
CUST2913,39307,5615.285714285715,7,290,0.007446808510638298,156.66666666666666,2,5,6,9.857142857142858,Female,0
CUST6711,11624,3874.6666666666665,3,87,0.00423728813559322,354.0,2,3,2,12.333333333333334,Male,1
CUST1774,3720,3720.0,1,336,1.0,0.0,1,1,1,22.0,Male,1
CUST8537,13325,6662.5,2,580,0.0106951871657754,187.0,1,2,2,5.0,Female,0
CUST4543,16961,8480.5,2,480,0.010362694300518135,193.0,1,2,2,11.5,Male,1
CUST2456,15462,7731.0,2,924,0.014814814814814815,135.0,2,2,2,8.0,Female,0
CUST0895,57079,14269.75,4,39,0.004545454545454545,293.3333333333333,1,2,3,10.25,Male,1
CUST5489,23498,5874.5,4,74,0.0044742729306487695,298.0,2,4,3,8.25,Female,0
CUST5323,6913,3456.5,2,234,0.010101010101010102,198.0,2,2,2,16.0,Female,0
CUST0995,43142,8628.4,5,425,0.007352941176470588,170.0,2,4,5,9.2,Male,1
CUST1238,5841,5841.0,1,19,1.0,0.0,1,1,1,19.0,Female,0
CUST6361,16894,5631.333333333333,3,307,0.006607929515418502,227.0,1,3,3,11.333333333333334,Male,1
CUST9262,35327,8831.75,4,59,0.004860267314702308,274.3333333333333,2,3,4,14.25,Male,1
CUST4281,29798,9932.666666666666,3,749,0.007009345794392523,214.0,2,3,2,5.333333333333333,Female,0
CUST9612,21142,7047.333333333333,3,691,0.006507592190889371,230.5,1,3,3,9.666666666666666,Male,1
CUST9544,9006,4503.0,2,344,0.015873015873015872,126.0,2,2,2,13.0,Male,1
CUST8708,40903,10225.75,4,276,0.004410143329658214,302.3333333333333,2,3,3,9.25,Female,0
CUST3625,22795,7598.333333333333,3,300,0.006198347107438017,242.0,1,3,3,3.3333333333333335,Female,0
CUST5699,12105,6052.5,2,380,0.003552397868561279,563.0,2,2,2,16.5,Female,0
CUST8574,30268,10089.333333333334,3,158,0.0028790786948176585,521.0,2,3,3,13.666666666666666,Female,0
CUST3878,24639,8213.0,3,214,0.003367003367003367,445.5,1,3,3,13.0,Female,0
CUST7396,21390,5347.5,4,139,0.004581901489117984,291.0,1,3,4,16.75,Female,0
CUST5148,11708,3902.6666666666665,3,231,0.0029791459781529296,503.5,2,3,3,12.333333333333334,Female,0
CUST6050,43275,21637.5,2,260,0.001937984496124031,1032.0,1,2,2,8.0,Male,1
CUST0712,40170,10042.5,4,73,0.004429678848283499,301.0,2,4,3,15.5,Male,1
CUST3588,30037,7509.25,4,73,0.005249343832020997,254.0,2,2,3,12.5,Male,1
CUST2189,25739,8579.666666666666,3,206,0.003264417845484222,459.5,2,3,3,6.0,Female,0
CUST1836,12412,4137.333333333333,3,432,0.004878048780487805,307.5,2,3,3,3.0,Female,0
CUST5351,26289,13144.5,2,416,0.004016064257028112,498.0,2,2,2,18.0,Female,0
CUST8172,21323,7107.666666666667,3,126,0.0026455026455026454,567.0,2,3,3,18.0,Female,0
CUST4213,20495,10247.5,2,146,0.0019704433497536944,1015.0,2,2,2,7.5,Male,1
CUST5409,19646,9823.0,2,934,0.00823045267489712,243.0,1,2,2,15.5,Male,1
CUST2193,6435,3217.5,2,93,0.002894356005788712,691.0,2,2,2,9.0,Female,0
CUST0537,51303,10260.6,5,37,0.004091653027823241,305.5,2,3,5,9.6,Male,1
CUST8536,6391,3195.5,2,89,0.01818181818181818,110.0,2,2,2,10.0,Female,0
CUST2454,34686,8671.5,4,234,0.004796163069544364,278.0,2,3,3,12.75,Female,0
CUST8274,22049,7349.666666666667,3,144,0.0028462998102466793,527.0,2,3,3,10.333333333333334,Male,1
CUST6731,13492,4497.333333333333,3,135,0.00264783759929391,566.5,2,3,3,10.0,Female,0
CUST0874,68824,11470.666666666666,6,512,0.0076045627376425855,157.8,2,4,5,8.5,Male,1
CUST3393,19825,6608.333333333333,3,197,0.007731958762886598,194.0,1,2,3,8.666666666666666,Male,1
CUST2411,6714,3357.0,2,750,0.005747126436781609,348.0,1,2,1,10.0,Male,1
CUST3679,13342,6671.0,2,117,0.004032258064516129,496.0,2,2,2,19.5,Female,0
CUST1252,23118,11559.0,2,378,0.007042253521126761,284.0,1,2,2,12.0,Female,0
CUST1426,15999,7999.5,2,820,0.005376344086021506,372.0,2,2,2,16.0,Male,1
CUST1675,33370,8342.5,4,544,0.005689900426742532,234.33333333333334,2,3,3,7.25,Female,0
CUST6315,40915,8183.0,5,208,0.005422993492407809,230.5,2,4,5,7.4,Male,1
CUST3866,18302,4575.5,4,282,0.005284015852047556,252.33333333333334,2,4,4,8.75,Female,0
CUST2661,12135,6067.5,2,5,0.001968503937007874,1016.0,1,1,2,17.5,Female,0
CUST3600,13811,3452.75,4,589,0.006472491909385114,206.0,2,2,3,11.0,Female,0
CUST4411,11851,5925.5,2,1090,0.009433962264150943,212.0,2,2,2,14.0,Male,1
CUST8902,39423,6570.5,6,142,0.007326007326007326,163.8,2,5,5,9.166666666666666,Male,1
CUST5517,23610,7870.0,3,15,0.0038910505836575876,385.5,2,2,3,4.666666666666667,Male,1
CUST2267,24642,12321.0,2,275,0.0024783147459727386,807.0,1,2,2,11.0,Female,0
CUST4530,16748,8374.0,2,858,0.007168458781362007,279.0,1,1,2,15.0,Male,1
CUST6943,52240,8706.666666666666,6,96,0.005089058524173028,235.8,2,5,4,10.833333333333334,Female,0
CUST8362,16341,5447.0,3,1047,0.04477611940298507,33.5,2,3,3,6.666666666666667,Male,1
CUST5836,10275,5137.5,2,81,0.009569377990430622,209.0,2,2,2,22.5,Male,1
CUST1816,7445,3722.5,2,146,0.004901960784313725,408.0,1,2,2,13.0,Male,1
CUST8505,16899,4224.75,4,230,0.005089058524173028,262.0,2,4,3,10.0,Male,1
CUST9976,40067,8013.4,5,91,0.006640106241699867,188.25,2,4,4,12.0,Female,0
CUST3889,29364,9788.0,3,207,0.003134796238244514,478.5,2,3,3,9.666666666666666,Male,1
CUST4217,41498,13832.666666666666,3,309,0.00331858407079646,452.0,2,3,3,8.666666666666666,Female,0
CUST6710,22303,5575.75,4,201,0.003629764065335753,367.3333333333333,2,3,3,8.75,Male,1
CUST5159,15086,7543.0,2,164,0.002531645569620253,790.0,1,2,2,8.0,Female,0
CUST4842,21995,7331.666666666667,3,451,0.0375,40.0,2,3,3,10.0,Male,1
CUST6739,74018,14803.6,5,270,0.005549389567147614,225.25,2,4,5,13.0,Male,1
CUST9916,22394,5598.5,4,25,0.005952380952380952,224.0,2,3,4,8.5,Male,1
CUST7166,24495,12247.5,2,760,0.00558659217877095,358.0,1,2,1,8.5,Male,1
CUST8808,14193,4731.0,3,142,0.003048780487804878,492.0,2,3,2,7.666666666666667,Male,1
CUST5051,19136,3827.2,5,254,0.006127450980392157,204.0,2,4,4,9.2,Female,0
CUST3728,10205,5102.5,2,481,0.0037174721189591076,538.0,2,2,2,11.5,Male,1
CUST5986,19467,4866.75,4,26,0.003676470588235294,362.6666666666667,2,4,2,12.75,Male,1
CUST0132,35897,11965.666666666666,3,172,0.003293084522502744,455.5,2,3,3,12.333333333333334,Male,1
CUST5974,15546,5182.0,3,856,0.009259259259259259,162.0,2,2,3,15.333333333333334,Female,0
CUST9715,48198,9639.6,5,64,0.0044964028776978415,278.0,2,4,3,3.0,Female,0
CUST1537,45038,15012.666666666666,3,260,0.0037974683544303796,395.0,2,3,2,4.333333333333333,Female,0
CUST7152,53506,10701.2,5,450,0.006666666666666667,187.5,2,5,4,12.2,Female,0
CUST6472,4550,4550.0,1,524,1.0,0.0,1,1,1,19.0,Male,1
CUST3056,9297,4648.5,2,127,0.017699115044247787,113.0,2,2,2,12.5,Female,0
CUST4085,40753,6792.166666666667,6,355,0.0065005417118093175,184.6,2,4,4,14.166666666666666,Male,1
CUST1271,31662,7915.5,4,430,0.004576659038901602,291.3333333333333,2,3,4,10.5,Male,1
CUST9100,42170,14056.666666666666,3,43,0.00946372239747634,158.5,1,3,3,12.333333333333334,Male,1
CUST4526,40347,8069.4,5,2,0.0045207956600361665,276.5,2,4,3,18.6,Male,1
CUST6946,14096,4698.666666666667,3,131,0.003083247687564234,486.5,1,3,3,9.0,Male,1
CUST5888,34258,11419.333333333334,3,31,0.003067484662576687,489.0,2,3,3,13.333333333333334,Male,1
CUST3512,14950,7475.0,2,392,0.004914004914004914,407.0,2,2,2,9.0,Male,1
CUST7855,2602,2602.0,1,740,1.0,0.0,1,1,1,20.0,Male,1
CUST6222,37267,18633.5,2,745,0.18181818181818182,11.0,2,2,1,10.0,Female,0
CUST0452,8686,2895.3333333333335,3,64,0.0027272727272727275,550.0,2,2,2,13.666666666666666,Female,0
CUST3641,8094,8094.0,1,778,1.0,0.0,1,1,1,6.0,Male,1
CUST1411,38514,6419.0,6,53,0.0049261083743842365,243.6,2,5,6,16.5,Female,0
CUST0736,49171,9834.2,5,97,0.006031363088057901,207.25,2,4,4,17.2,Female,0
CUST5835,7278,7278.0,1,1201,1.0,0.0,1,1,1,20.0,Male,1
CUST7234,7480,7480.0,1,450,1.0,0.0,1,1,1,3.0,Female,0
CUST9411,18698,9349.0,2,794,0.013793103448275862,145.0,2,2,2,14.5,Female,0
CUST1519,11464,11464.0,1,1129,1.0,0.0,1,1,1,14.0,Male,1
CUST6413,3552,3552.0,1,1069,1.0,0.0,1,1,1,3.0,Female,0
CUST4501,36034,12011.333333333334,3,297,0.005263157894736842,285.0,2,3,3,14.0,Female,0
CUST5411,20530,6843.333333333333,3,765,0.011278195488721804,133.0,2,3,3,8.333333333333334,Female,0
CUST7568,37955,7591.0,5,187,0.0044964028776978415,278.0,2,5,4,9.0,Female,0
CUST5464,15896,7948.0,2,21,0.002355712603062426,849.0,2,2,2,9.0,Male,1
CUST2822,21967,7322.333333333333,3,81,0.005671077504725898,264.5,2,3,2,17.0,Male,1
CUST2134,11268,5634.0,2,128,0.0023952095808383233,835.0,2,2,2,14.0,Male,1
CUST2957,3227,1613.5,2,468,0.006993006993006993,286.0,1,2,2,6.5,Male,1
CUST7014,19736,19736.0,1,287,1.0,0.0,1,1,1,6.0,Female,0
CUST5498,7586,7586.0,1,584,1.0,0.0,1,1,1,8.0,Female,0
CUST5088,32248,10749.333333333334,3,392,0.04918032786885246,30.5,2,2,3,20.666666666666668,Male,1
CUST3855,29445,7361.25,4,60,0.004228329809725159,315.3333333333333,2,4,3,11.75,Male,1
CUST9365,7299,3649.5,2,296,0.0106951871657754,187.0,1,2,2,3.5,Male,1
CUST2978,6563,3281.5,2,117,0.0023014959723820483,869.0,1,2,2,13.5,Male,1
CUST9338,20898,10449.0,2,475,0.00816326530612245,245.0,1,1,2,11.5,Male,1
CUST9560,22226,7408.666666666667,3,13,0.0038461538461538464,390.0,2,3,3,14.666666666666666,Female,0
CUST7064,8513,2837.6666666666665,3,739,0.005319148936170213,282.0,2,3,3,17.333333333333332,Female,0
CUST6909,17198,8599.0,2,66,0.006666666666666667,300.0,1,2,2,14.0,Male,1
